Id,SOURCE,TARGET,LabelSource,LabelTarget
2631,679,1632,Omada Health,Norwest Venture Partners
2632,2229,1632,Celona,Norwest Venture Partners
2633,2671,1632,BillionToOne,Norwest Venture Partners
2634,2568,1632,ElasticRun,Norwest Venture Partners
2635,2121,1632,fabric,Norwest Venture Partners
2636,105,1632,Amagi Media Labs,Norwest Venture Partners
2637,2651,1632,FloQast,Norwest Venture Partners
2638,269,223,Xpressbees,Vertex Ventures
2639,1805,223,Yotpo,Vertex Ventures
2640,2648,223,SES,Vertex Ventures
2641,198,223,Nium,Vertex Ventures
2642,1344,223,Licious,Vertex Ventures
2643,1299,223,LaunchDarkly,Vertex Ventures
2644,1318,223,Axonius,Vertex Ventures
2645,1178,223,DataRails,Vertex Ventures
2646,2490,223,Binance,Vertex Ventures
2647,2691,223,Evisort,Vertex Ventures
2648,2014,1586,Upgrade,G Squared
2649,1567,1586,Thumbtack,G Squared
2650,219,1586,LinkSquares,G Squared
2651,2069,1586,Fast,G Squared
2652,1227,1586,Choco,G Squared
2653,899,1586,Fair,G Squared
2654,147,1565,Veriff,Ashton Kutcher
2655,2088,1565,Forethought,Ashton Kutcher
2656,193,1658,The Wild,Oregon Venture Fund
2657,193,557,The Wild,The R-Group
2658,193,613,The Wild,LLC
2659,526,613,Vivriti Capital,LLC
2660,2661,613,Oxyzo,LLC
2661,193,1340,The Wild,Elevate Capital
2662,193,892,The Wild,Portland Seed Fund
2663,193,2339,The Wild,Ideaship
2664,1281,2212,Tanium,TPG
2665,512,2212,Spotify,TPG
2666,1098,2212,Lenovo,TPG
2667,527,2212,Kaseya,TPG
2668,1260,2212,PropertyGuru Group,TPG
2669,1328,2212,Reliance Retail,TPG
2670,2101,2212,Etsy,TPG
2671,1103,2212,Box,TPG
2672,1054,2212,CICC,TPG
2673,1687,2212,Course Hero,TPG
2674,2147,2271,Vedantu,TAL Education Group
2675,2147,2699,Vedantu,9Unicorns Accelerator Fund
2676,523,2699,Vested Finance,9Unicorns Accelerator Fund
2677,128,2699,Instoried,9Unicorns Accelerator Fund
2678,2384,2699,GOQii,9Unicorns Accelerator Fund
2679,1709,2699,ReshaMandi,9Unicorns Accelerator Fund
2680,846,2699,Financepeer,9Unicorns Accelerator Fund
2681,2099,2699,BluSmart Mobility,9Unicorns Accelerator Fund
2682,2609,2201,Staffbase,Capnamic Ventures
2683,2609,234,Staffbase,KIZOO Technology Capital
2684,257,1389,Slingshot Aerospace,Valor Equity Partners
2685,2316,1389,Sonder,Valor Equity Partners
2686,907,1389,Republic,Valor Equity Partners
2687,2211,1389,HackerOne,Valor Equity Partners
2688,899,1389,Fair,Valor Equity Partners
2689,2467,1389,Dataminr,Valor Equity Partners
2690,133,1389,AgentSync,Valor Equity Partners
2691,698,470,Vestiaire Collective,Bpifrance
2692,1157,470,Talend,Bpifrance
2693,2136,470,Ledger,Bpifrance
2694,1823,470,Northvolt,Bpifrance
2695,467,470,Doctolib,Bpifrance
2696,1498,470,Deepki,Bpifrance
2697,222,470,Dfns,Bpifrance
2698,550,470,Bigblue,Bpifrance
2699,698,2546,Vestiaire Collective,Vitruvian Partners
2700,861,2546,WalkMe,Vitruvian Partners
2701,1989,2546,Moonfare,Vitruvian Partners
2702,998,2546,Pindrop,Vitruvian Partners
2703,1987,2546,Darktrace,Vitruvian Partners
2704,1021,2579,TemperPack,SJF Ventures
2705,1021,2679,TemperPack,Interplay
2706,1687,2679,Course Hero,Interplay
2707,1983,2679,Black Crow AI,Interplay
2708,1021,224,TemperPack,Third Prime
2709,889,224,SeedInvest,Third Prime
2710,759,224,Octane,Third Prime
2711,2530,1901,SWVL Technologies,Careem
2712,2530,653,SWVL Technologies,Autotech Ventures
2713,2530,158,SWVL Technologies,Oman Technology Fund
2714,2530,1074,SWVL Technologies,BECO Capital
2715,2273,522,Studio,Human Capital
2716,1421,522,Snowflake,Human Capital
2717,1877,522,Nova Credit,Human Capital
2718,1138,522,Flock Homes,Human Capital
2719,2273,178,Studio,Floodgate
2720,598,178,Okta,Floodgate
2721,1772,178,Pantheon,Floodgate
2722,2273,440,Studio,OVO Fund
2723,2192,440,Juniper Square,OVO Fund
2724,2273,2123,Studio,Forerunner Ventures
2725,1718,2123,Birchbox,Forerunner Ventures
2726,883,2123,Cleo,Forerunner Ventures
2727,2273,97,Studio,Greenoaks Capital
2728,984,97,Payhawk,Greenoaks Capital
2729,502,2003,Yield Guild Games Southeast Asia,LongHash Ventures
2730,502,637,Yield Guild Games Southeast Asia,Yield Guild Games
2731,1667,1928,Sure,Menlo Ventures
2732,362,1928,Roku,Menlo Ventures
2733,672,1928,Obsidian Security,Menlo Ventures
2734,437,1928,Health IQ,Menlo Ventures
2735,292,1928,Observe.AI,Menlo Ventures
2736,1719,1928,BitPay,Menlo Ventures
2737,1064,1928,EdCast,Menlo Ventures
2738,1466,1928,Affinity,Menlo Ventures
2739,1016,1928,Everlaw,Menlo Ventures
2740,1667,1806,Sure,ff Venture Capital
2741,2106,1806,Montonio,ff Venture Capital
2742,1101,1806,Indiegogo,ff Venture Capital
2743,1667,109,Sure,Declaration Partners
2744,2539,109,ConcertAI,Declaration Partners
2745,1667,189,Sure,Expanding Capital
2746,1720,2631,SmartHop,Equal Ventures
2747,1411,2633,Society Brands,i80 | Group
2748,1407,2633,Lighter Capital,i80 | Group
2749,1065,751,Zscaler,CapitalG
2750,833,751,Whatnot,CapitalG
2751,499,751,CrowdStrike,CapitalG
2752,1016,751,Everlaw,CapitalG
2753,1854,751,FanDuel,CapitalG
2754,244,751,Glassdoor,CapitalG
2755,1819,751,GirnarSoft,CapitalG
2756,1065,449,Zscaler,TPG Growth
2757,2559,449,Nykaa,TPG Growth
2758,71,449,BookMyShow,TPG Growth
2759,1016,449,Everlaw,TPG Growth
2760,1065,481,Zscaler,Junipero
2761,776,1759,Volocopter,Intel
2762,776,839,Volocopter,Honeywell
2763,776,829,Volocopter,Continental
2764,416,1561,Wipro Technologies,MAPE Advisory Group
2765,976,1139,Taxfyle,Ocean Azul Partners
2766,976,2062,Taxfyle,IDC Ventures
2767,1230,2062,Lunar,IDC Ventures
2768,976,1359,Taxfyle,Fuel Venture Capital
2769,976,1200,Taxfyle,Jonas Tempel
2770,976,338,Taxfyle,Jeff Randall
2771,1805,1087,Yotpo,Shopify
2772,1060,1087,Pipe,Shopify
2773,184,1087,Flexport,Shopify
2774,1805,2593,Yotpo,Innovation Endeavors
2775,793,2593,Panther Labs,Innovation Endeavors
2776,1687,2593,Course Hero,Innovation Endeavors
2777,1178,2593,DataRails,Innovation Endeavors
2778,171,1872,Zip,Westpac
2779,171,1311,Zip,National Australia Bank (NAB)
2780,1407,1311,Lighter Capital,National Australia Bank (NAB)
2781,171,2542,Zip,Victory Park Capital
2782,171,2348,Zip,FIIG Securities
2783,357,2616,Tile,Francisco Partners
2784,2417,2616,SmartBear,Francisco Partners
2785,754,2616,Perforce Software,Francisco Partners
2786,2458,2616,Redis,Francisco Partners
2787,1018,2616,K2,Francisco Partners
2788,1603,2616,Digital Currency Group,Francisco Partners
2789,2080,95,Securonix,Vista Equity Partners
2790,2417,95,SmartBear,Vista Equity Partners
2791,2119,95,Globalization Partners,Vista Equity Partners
2792,1735,95,Critical Start,Vista Equity Partners
2793,2001,95,FLASH,Vista Equity Partners
2794,2080,2299,Securonix,Eight Roads Ventures
2795,697,2299,Shadowfax,Eight Roads Ventures
2796,2392,2299,Toothsi,Eight Roads Ventures
2797,2247,2299,WuXi AppTec,Eight Roads Ventures
2798,10,2299,Moneybox,Eight Roads Ventures
2799,79,2299,Northern Arc,Eight Roads Ventures
2800,236,2299,Noogata,Eight Roads Ventures
2801,2576,2299,OTA Insight,Eight Roads Ventures
2802,1886,2299,Icertis,Eight Roads Ventures
2803,1161,2299,MoEngage,Eight Roads Ventures
2804,335,2299,Amenitiz,Eight Roads Ventures
2805,2592,2299,Doceree,Eight Roads Ventures
2806,2080,342,Securonix,Volition Capital
2807,1326,342,Chewy,Volition Capital
2808,2080,1521,Securonix,Capital One Ventures
2809,949,2570,Starry,Lauder Partners
2810,1845,1572,Slope,Monashees
2811,875,1572,OXIO,Monashees
2812,1845,1770,Slope,William Hockey
2813,1845,2023,Slope,Arash Ferdowsi
2814,1779,415,Truora,Magma Partners
2815,1779,175,Truora,Propel Venture Partners
2816,1008,175,ChargeAfter,Propel Venture Partners
2817,1779,849,Truora,Alex Bouaziz
2818,1804,514,Xero,TCV
2819,1756,514,Trulioo,TCV
2820,179,514,Zillow,TCV
2821,1580,514,Splunk,TCV
2822,212,514,Netflix,TCV
2823,1919,514,Rapid7,TCV
2824,1294,514,Reforge,TCV
2825,276,514,Green Dot,TCV
2826,237,514,Renren,TCV
2827,2432,514,Datto,TCV
2828,2435,514,Genesys,TCV
2829,248,514,GoDaddy,TCV
2830,624,514,Envestnet,TCV
2831,1375,514,Aviatrix,TCV
2832,268,514,Electronic Arts,TCV
2833,1804,1341,Xero,Valar Ventures
2834,2449,1341,Simpl,Valar Ventures
2835,2551,1341,Shares,Valar Ventures
2836,593,1341,Bitpanda,Valar Ventures
2837,1804,951,Xero,Matrix Capital Management
2838,983,1201,Upwork,Stripes
2839,2135,1201,Spectro Cloud,Stripes
2840,1992,1201,Island,Stripes
2841,1811,1201,monday.com,Stripes
2842,232,1201,Pleo,Stripes
2843,1878,1201,Novo,Stripes
2844,1420,1201,Orca Security,Stripes
2845,71,1201,BookMyShow,Stripes
2846,1318,1201,Axonius,Stripes
2847,1668,1201,Dataiku,Stripes
2848,2121,1201,fabric,Stripes
2849,145,1866,Span.IO,FootPrint Coalition
2850,1254,1866,Turntide Technologies,FootPrint Coalition
2851,145,645,Span.IO,Ulu Ventures
2852,1551,645,ZeroStorefront,Ulu Ventures
2853,1468,645,Palantir Technologies,Ulu Ventures
2854,1931,645,Future Family,Ulu Ventures
2855,1016,645,Everlaw,Ulu Ventures
2856,145,2044,Span.IO,TDK Ventures
2857,517,2044,Exo,TDK Ventures
2858,1439,356,Theta Lake,Zoom
2859,1811,356,monday.com,Zoom
2860,292,356,Observe.AI,Zoom
2861,2435,356,Genesys,Zoom
2862,1439,1059,Theta Lake,Wells Fargo
2863,273,1059,Greenlight,Wells Fargo
2864,1571,1059,Notarize,Wells Fargo
2865,184,1059,Flexport,Wells Fargo
2866,1569,1059,Cushman & Wakefield,Wells Fargo
2867,1439,1492,Theta Lake,Neotribe Ventures
2868,2342,1492,SpinLaunch,Neotribe Ventures
2869,1439,1471,Theta Lake,Battery Ventures
2870,503,1471,Postman,Battery Ventures
2871,49,1471,HackerRank,Battery Ventures
2872,402,1471,Fastly,Battery Ventures
2873,16,1471,Coupa Software,Battery Ventures
2874,2429,1471,Compt,Battery Ventures
2875,2326,1212,Shipium,Good Friends
2876,1983,1212,Black Crow AI,Good Friends
2877,2326,2169,Shipium,PSL Ventures
2878,2326,1406,Shipium,Trilogy Equity Partners
2879,2326,388,Shipium,Christopher North
2880,551,1473,Starling Bank,Qatar Investment Authority
2881,381,1473,Fluence,Qatar Investment Authority
2882,551,1624,Starling Bank,Millennium Management
2883,551,161,Starling Bank,Harald McPike
2884,2624,708,Tonal,Bolt
2885,2342,708,SpinLaunch,Bolt
2886,211,708,Sense,Bolt
2887,2531,708,Omni,Bolt
2888,2624,528,Tonal,Serena Ventures
2889,1301,528,Hello Alice,Serena Ventures
2890,1941,528,Esusu Financial,Serena Ventures
2891,2620,528,Fiveable,Serena Ventures
2892,2624,1131,Tonal,Mayfield Fund
2893,1344,1131,Licious,Mayfield Fund
2894,1791,1131,Prime Venture Partners,Mayfield Fund
2895,471,1131,EnKash,Mayfield Fund
2896,105,1131,Amagi Media Labs,Mayfield Fund
2897,2499,1131,Couchbase,Mayfield Fund
2898,233,1131,Edison,Mayfield Fund
2899,2644,1131,Finrise,Mayfield Fund
2900,304,538,SenseTime,Silver Lake
2901,1157,538,Talend,Silver Lake
2902,810,538,Zynga,Silver Lake
2903,1585,538,Zuora,Silver Lake
2904,2600,538,SoFi,Silver Lake
2905,1286,538,WME,Silver Lake
2906,2271,538,TAL Education Group,Silver Lake
2907,1580,538,Splunk,Silver Lake
2908,2030,538,Motorola Solutions,Silver Lake
2909,1328,538,Reliance Retail,Silver Lake
2910,2653,538,Iterable,Silver Lake
2911,779,538,Groupon,Silver Lake
2912,461,538,Reliance Jio,Silver Lake
2913,1052,538,Genies,Silver Lake
2914,2578,538,Fanatics,Silver Lake
2915,1646,538,Clari,Silver Lake
2916,248,538,GoDaddy,Silver Lake
2917,2104,538,Foursquare,Silver Lake
2918,1363,538,Airbnb,Silver Lake
2919,207,538,AMC Theatres,Silver Lake
2920,196,538,Didi,Silver Lake
2921,2709,538,Alibaba Group,Silver Lake
2922,304,1054,SenseTime,CICC
2923,1677,1054,LanzaTech,CICC
2924,1265,1054,Nreal,CICC
2925,1362,1054,Circle,CICC
2926,304,2158,SenseTime,Qualcomm
2927,2054,2158,Team8,Qualcomm
2928,2373,2158,OneWeb,Qualcomm
2929,418,2288,Workrise,Recharge Thematic Ventures
2930,2547,1881,Vogo,Ola
2931,2547,2410,Vogo,Lightrock
2932,526,2410,Vivriti Capital,Lightrock
2933,1194,2410,Lilium,Lightrock
2934,780,2410,MediBuddy,Lightrock
2935,1346,2410,Chalo,Lightrock
2936,1045,2410,Aye Finance,Lightrock
2937,1058,2410,CredAvenue,Lightrock
2938,2547,302,Vogo,Matrix Partners India
2939,806,302,Ola Electric,Matrix Partners India
2940,1929,302,ITILITE,Matrix Partners India
2941,1161,302,MoEngage,Matrix Partners India
2942,1,302,Practo,Matrix Partners India
2943,303,302,FarMart,Matrix Partners India
2944,1373,302,Avail Finance,Matrix Partners India
2945,859,821,The Walt Disney Company,Citibank
2946,213,821,The Boeing Company,Citibank
2947,2275,821,Capital on Tap,Citibank
2948,83,642,Skill Lync,Better Capital
2949,2120,642,Last9,Better Capital
2950,83,1800,Skill Lync,Iron Pillar
2951,83,1648,Skill Lync,Binny Bansal
2952,1015,1648,Ather Energy,Binny Bansal
2953,1373,1648,Avail Finance,Binny Bansal
2954,83,1630,Skill Lync,Saikiran Krishnamurthy
2955,868,1907,Stilt,Bragiel Brothers
2956,868,425,Stilt,Link Ventures
2957,523,1449,Vested Finance,Venture Catalysts
2958,128,1449,Instoried,Venture Catalysts
2959,2384,1449,GOQii,Venture Catalysts
2960,1709,1449,ReshaMandi,Venture Catalysts
2961,2099,1449,BluSmart Mobility,Venture Catalysts
2962,523,1996,Vested Finance,Inflection Point Ventures
2963,917,1996,PhableCare,Inflection Point Ventures
2964,2099,1996,BluSmart Mobility,Inflection Point Ventures
2965,2635,1996,Card91,Inflection Point Ventures
2966,523,1211,Vested Finance,Ankur Warikoo
2967,1491,2302,Selina,Access Industries
2968,2474,2302,Rocket Internet,Access Industries
2969,968,2302,Deezer,Access Industries
2970,1491,274,Selina,Adam Neumann
2971,1491,2393,Selina,IDB Invest
2972,1491,515,Selina,Abraaj Group
2973,1491,2084,Selina,Blue like an Orange Sustainable Capital
2974,1068,853,Zimperium,Warburg Pincus
2975,2247,853,WuXi AppTec,Warburg Pincus
2976,1379,853,United Internet Ventures,Warburg Pincus
2977,1881,853,Ola,Warburg Pincus
2978,2693,853,Helix,Warburg Pincus
2979,1742,853,Phil,Warburg Pincus
2980,499,853,CrowdStrike,Warburg Pincus
2981,2656,853,Airtel,Warburg Pincus
2982,749,853,Eleanor Health,Warburg Pincus
2983,1349,853,Aura,Warburg Pincus
2984,691,853,Gojek,Warburg Pincus
2985,1068,1577,Zimperium,Sierra Ventures
2986,455,1577,Treasure Data,Sierra Ventures
2987,2135,1577,Spectro Cloud,Sierra Ventures
2988,811,1577,Clip,Sierra Ventures
2989,1068,1152,Zimperium,Telstra Ventures
2990,297,1152,Singular,Telstra Ventures
2991,191,1152,Near,Telstra Ventures
2992,1297,1152,Auth0,Telstra Ventures
2993,1068,1531,Zimperium,Samsung NEXT
2994,2509,1531,Prime Trust,Samsung NEXT
2995,1006,1531,OpenWeb,Samsung NEXT
2996,1371,2125,Streamlit,Gradient Ventures
2997,2367,2125,Sona,Gradient Ventures
2998,1386,2125,MURAL,Gradient Ventures
2999,792,2125,Mojo Vision,Gradient Ventures
3000,1371,1295,Streamlit,Bloomberg Beta
3001,1653,1525,Shipper,Insignia Ventures Partners
3002,1662,1525,Ajaib,Insignia Ventures Partners
3003,2573,1942,Snapchat,Alto Partners Multi-Family Office
3004,819,1942,Skuad,Alto Partners Multi-Family Office
3005,778,1942,Cialfo,Alto Partners Multi-Family Office
3006,2227,728,unico IDtech,SOFTBANK Latin America Ventures
3007,2227,928,unico IDtech,big_bets
3008,2227,1757,unico IDtech,GS Growth
3009,1132,1757,Voodoo,GS Growth
3010,2090,1757,KnowBe4,GS Growth
3011,2227,78,unico IDtech,Igah Ventures.
3012,2648,721,SES,MassVentures
3013,5,721,Hourwork,MassVentures
3014,1894,721,Ginkgo Bioworks,MassVentures
3015,2648,2252,SES,Applied Materials
3016,2648,1788,SES,General Motors
3017,455,2718,Treasure Data,SBI Group
3018,1033,2718,Gojo & Company,SBI Group
3019,1259,2718,finleap,SBI Group
3020,552,1055,ShipBob,Wefunder
3021,322,2079,Wiz,Salesforce
3022,322,106,Wiz,Cyberstarts
3023,1992,106,Island,Cyberstarts
3024,1824,106,Cyera,Cyberstarts
3025,2058,2063,UserTesting,Scottish Enterprise
3026,2058,893,UserTesting,Greenspring Associates
3027,1460,893,Yugabyte,Greenspring Associates
3028,861,893,WalkMe,Greenspring Associates
3029,1326,893,Chewy,Greenspring Associates
3030,271,893,Cyara,Greenspring Associates
3031,2058,2433,UserTesting,Bradley Horowitz
3032,1105,1436,Wave,OurCrowd
3033,191,1436,Near,OurCrowd
3034,2152,1436,JumpCloud,OurCrowd
3035,1236,1436,Data.world,OurCrowd
3036,1931,1436,Future Family,OurCrowd
3037,185,1436,D-ID,OurCrowd
3038,1105,1027,Wave,RBC Capital
3039,258,1027,League,RBC Capital
3040,376,1027,Creative Destruction Lab (CDL),RBC Capital
3041,410,79,slice,Northern Arc
3042,1587,79,UpScalio,Northern Arc
3043,1709,79,ReshaMandi,Northern Arc
3044,1045,79,Aye Finance,Northern Arc
3045,410,526,slice,Vivriti Capital
3046,2626,526,Infra.Market,Vivriti Capital
3047,410,277,slice,InCred
3048,466,1707,Wiz Freight,Foundamental
3049,466,2270,Wiz Freight,Alteria Capital
3050,1709,2270,ReshaMandi,Alteria Capital
3051,2290,2270,mfine,Alteria Capital
3052,780,2270,MediBuddy,Alteria Capital
3053,1373,2270,Avail Finance,Alteria Capital
3054,466,619,Wiz Freight,Ramakant Sharma
3055,2392,619,Toothsi,Ramakant Sharma
3056,1711,619,LambdaTest,Ramakant Sharma
3057,2367,1736,Sona,Maximilian Bittner
3058,2367,2529,Sona,Novator
3059,2552,2529,Nord Security,Novator
3060,2367,2452,Sona,Tom Blomfield
3061,2465,2089,TravelPerk,Felix Capital
3062,1393,2089,re:cap,Felix Capital
3063,2465,2447,TravelPerk,Latitude
3064,2465,2134,TravelPerk,LocalGlobe
3065,1469,2134,Seedcamp,LocalGlobe
3066,2181,2134,Ark Kapital,LocalGlobe
3067,1422,304,WeRide,SenseTime
3068,1422,2675,WeRide,The Carlyle Group
3069,592,2675,Ampere Computing,The Carlyle Group
3070,2674,2675,Delhivery,The Carlyle Group
3071,1422,80,WeRide,Bosch
3072,1422,136,WeRide,Qiming Venture Partners
3073,2040,136,LetsGetChecked,Qiming Venture Partners
3074,1677,136,LanzaTech,Qiming Venture Partners
3075,2219,978,Terran Orbital,Lockheed Martin Ventures
3076,2219,1821,Terran Orbital,Beach Point Capital Management
3077,1769,244,Sift,Glassdoor
3078,164,82,Upsie,Right Side Capital Management
3079,21,82,DigitalOcean,Right Side Capital Management
3080,1361,82,Arena.im,Right Side Capital Management
3081,164,701,Upsie,Kapor Capital
3082,250,701,Strive,Kapor Capital
3083,1737,701,Bitwise Industries,Kapor Capital
3084,1739,701,Aclima,Kapor Capital
3085,1064,701,EdCast,Kapor Capital
3086,1768,701,Encantos,Kapor Capital
3087,765,701,BlocPower,Kapor Capital
3088,446,1240,Thirty Madison,Bracket Capital
3089,2113,1240,Hive,Bracket Capital
3090,1468,1240,Palantir Technologies,Bracket Capital
3091,2683,1240,Epic Games,Bracket Capital
3092,2522,1240,Arcadia,Bracket Capital
3093,446,1955,Thirty Madison,Imaginary Ventures
3094,1958,1955,Skims,Imaginary Ventures
3095,2311,1955,Grin,Imaginary Ventures
3096,1983,1955,Black Crow AI,Imaginary Ventures
3097,469,209,tabby,Delivery Hero
3098,2596,209,Foodpanda,Delivery Hero
3099,1157,2216,Talend,Sumeru Equity Partners
3100,1125,2216,Beqom,Sumeru Equity Partners
3101,1157,735,Talend,Idinvest Partners
3102,2689,735,Schneider Electric,Idinvest Partners
3103,2706,735,October,Idinvest Partners
3104,968,735,Deezer,Idinvest Partners
3105,1958,299,Skims,D1 Capital Partners
3106,1250,299,Lineage Logistics,D1 Capital Partners
3107,2525,299,Fivetran,D1 Capital Partners
3108,1958,392,Skims,Thrive Capital
3109,1958,324,Skims,Lone Pine Capital
3110,1326,324,Chewy,Lone Pine Capital
3111,1082,2156,SmartRent,UDR
3112,1082,270,SmartRent,Energy Impact Partners
3113,211,270,Sense,Energy Impact Partners
3114,2394,270,Grover,Energy Impact Partners
3115,931,270,GridX,Energy Impact Partners
3116,518,270,Attivo Networks,Energy Impact Partners
3117,1082,955,SmartRent,Bain Capital Ventures
3118,2418,955,Moveworks,Bain Capital Ventures
3119,1919,955,Rapid7,Bain Capital Ventures
3120,232,955,Pleo,Bain Capital Ventures
3121,1345,955,ParaFi Capital,Bain Capital Ventures
3122,1646,955,Clari,Bain Capital Ventures
3123,518,955,Attivo Networks,Bain Capital Ventures
3124,880,1744,Zepto,AirTree Ventures
3125,1900,1744,LawVu,AirTree Ventures
3126,1829,1744,Go1,AirTree Ventures
3127,880,1202,Zepto,Decade Partners
3128,2135,2083,Spectro Cloud,WestWave Capital
3129,2135,1117,Spectro Cloud,T-Mobile Ventures
3130,2135,2456,Spectro Cloud,Boldstart Ventures
3131,256,1527,Skiff,Kevin Hartz
3132,256,1842,Skiff,Jerry Yang
3133,256,494,Skiff,Charlie Songhurst
3134,2024,494,Perlego,Charlie Songhurst
3135,582,2701,Trunk,Haystack
3136,1654,2701,Lumafield,Haystack
3137,544,2701,Rutter,Haystack
3138,905,2701,Esper,Haystack
3139,582,1417,Trunk,David Mytton
3140,508,126,Veho,MANTIS Venture Capital
3141,1612,1165,Zipmex,B Capital Group
3142,1886,1165,Icertis,B Capital Group
3143,7,1165,Innovaccer,B Capital Group
3144,546,1165,CoinDCX,B Capital Group
3145,1089,1165,Flutterwave,B Capital Group
3146,2595,1165,6sense,B Capital Group
3147,756,1165,Bird,B Capital Group
3148,1646,1165,Clari,B Capital Group
3149,1287,1165,Bizongo,B Capital Group
3150,400,1165,Bounce,B Capital Group
3151,2121,1165,fabric,B Capital Group
3152,752,1165,Firstbase,B Capital Group
3153,1058,1165,CredAvenue,B Capital Group
3154,1612,2297,Zipmex,Jump Capital
3155,219,2297,LinkSquares,Jump Capital
3156,593,2297,Bitpanda,Jump Capital
3157,1612,372,Zipmex,MindWorks Capital
3158,1612,2515,Zipmex,TNB AURA
3159,1612,478,Zipmex,Plan B Media
3160,1704,1945,Unstoppable Domains,Protocol Labs
3161,636,1945,Chingari,Protocol Labs
3162,43,1945,Functionland,Protocol Labs
3163,1704,2516,Unstoppable Domains,Naval Ravikant
3164,2572,2516,Causal,Naval Ravikant
3165,1551,615,ZeroStorefront,Ying Fund
3166,2060,1963,Wheel,Tusk Venture Partners
3167,1854,1963,FanDuel,Tusk Venture Partners
3168,1635,766,Smartsheet,Summit Partners
3169,2163,766,Infor,Summit Partners
3170,2260,766,Optimove,Summit Partners
3171,2470,766,Podium,Summit Partners
3172,1432,766,McAfee,Summit Partners
3173,1987,766,Darktrace,Summit Partners
3174,1515,766,Akeneo,Summit Partners
3175,2422,766,Bigpoint,Summit Partners
3176,1635,702,Smartsheet,Madrona Venture Group
3177,1635,1307,Smartsheet,Sutter Hill Ventures
3178,2342,371,SpinLaunch,Alphabet
3179,634,1259,Solarisbank,finleap
3180,634,571,Solarisbank,Visa
3181,1262,571,Yahoo,Visa
3182,442,571,Cart.com,Visa
3183,662,571,DocuSign,Visa
3184,1008,571,ChargeAfter,Visa
3185,634,587,Solarisbank,Banco Bilbao Vizcaya Argentaria
3186,319,587,Porsche,Banco Bilbao Vizcaya Argentaria
3187,295,2646,Vectra,Juniper Networks
3188,2569,2646,Alchemist Accelerator,Juniper Networks
3189,1460,1031,Yugabyte,Dell Technologies Capital
3190,1282,1031,Nasuni,Dell Technologies Capital
3191,808,1031,Netskope,Dell Technologies Capital
3192,1460,1799,Yugabyte,Alkeon Capital
3193,1428,1799,Drata,Alkeon Capital
3194,1397,1622,Viral Nation,Maverix Private Equity
3195,211,2689,Sense,Schneider Electric
3196,211,581,Sense,Shell Ventures
3197,511,581,Rapido,Shell Ventures
3198,211,1413,Sense,iRobot
3199,1587,2174,UpScalio,OfBusiness
3200,303,2174,FarMart,OfBusiness
3201,1587,397,UpScalio,468 Capital
3202,1587,32,UpScalio,Kingsway Capital
3203,1587,1247,UpScalio,Heliad Equity Partners
3204,1254,886,Turntide Technologies,National Science Foundation
3205,1479,886,Natural Fiber Welding,National Science Foundation
3206,339,886,Osso VR,National Science Foundation
3207,1387,886,Diligent Robotics,National Science Foundation
3208,589,886,Arzeda,National Science Foundation
3209,1254,2095,Turntide Technologies,Breakthrough Energy Ventures
3210,1254,1097,Turntide Technologies,BMW i Ventures
3211,61,1095,Yoco,4DX Ventures
3212,2710,2486,Thrive Agric,Ventures Platform
3213,2710,165,Thrive Agric,West Africa Trade Hub
3214,607,283,what3words,Crowdcube
3215,1124,283,Nothing,Crowdcube
3216,2281,283,Miso Robotics,Crowdcube
3217,283,283,Crowdcube,Crowdcube
3218,2173,283,FIDEL API,Crowdcube
3219,607,1170,what3words,Aramex International
3220,1986,1048,Yanolja,Booking Holdings
3221,1986,1755,Yanolja,Sky Lake Investment
3222,1986,2672,Yanolja,Partners Investment
3223,697,938,Shadowfax,Flipkart
3224,1225,938,Pine Labs,Flipkart
3225,934,938,PhonePe,Flipkart
3226,1601,938,GreyOrange,Flipkart
3227,938,938,Flipkart,Flipkart
3228,697,2118,Shadowfax,Mirae Asset Global Investments
3229,562,2118,Naver,Mirae Asset Global Investments
3230,409,2118,Animoca Brands,Mirae Asset Global Investments
3231,2437,2118,Figment,Mirae Asset Global Investments
3232,56,2118,FinAccel,Mirae Asset Global Investments
3233,1132,680,Voodoo,Tikehau Capital
3234,1132,2711,Voodoo,SAIF Partners
3235,2055,2711,NoBroker,SAIF Partners
3236,71,2711,BookMyShow,SAIF Partners
3237,709,123,Unqork,Broadridge
3238,1756,2255,Trulioo,UST
3239,1756,1456,Trulioo,Blumberg Capital
3240,179,1716,Zillow,Legg Mason
3241,179,2243,Zillow,PAR Capital Management
3242,1748,1407,Stylitics,Lighter Capital
3243,1748,120,Stylitics,PSG
3244,1748,2034,Stylitics,PeakSpan Capital
3245,271,2034,Cyara,PeakSpan Capital
3246,1748,1539,Stylitics,HDS Capital
3247,1748,1489,Stylitics,Trestle Partners
3248,1421,1922,Snowflake,Wing Venture Capital
3249,672,1922,Obsidian Security,Wing Venture Capital
3250,1421,380,Snowflake,Capital One
3251,1485,576,Weglot,Partech
3252,1001,576,Material Exchange,Partech
3253,2706,576,October,Partech
3254,1515,576,Akeneo,Partech
3255,2291,576,Five9,Partech
3256,1485,689,Weglot,SIDE Capital
3257,1497,2505,Saphyre,BNP Paribas
3258,2275,2505,Capital on Tap,BNP Paribas
