Id,SOURCE,TARGET,LabelSource,LabelTarget
2423,1779,1352,Nearpod,Storm Ventures
2424,1845,1352,Sendoso,Storm Ventures
2425,1779,1194,Nearpod,Miami Angels
2426,1779,1199,Nearpod,Emerson Collective
2427,225,1199,Guild Education,Emerson Collective
2428,1312,1199,Aclima,Emerson Collective
2429,1511,1160,Lightricks,Goldman Sachs Asset Management
2430,521,1160,Airtel,Goldman Sachs Asset Management
2431,240,1160,Heap,Goldman Sachs Asset Management
2432,78,1160,Data.world,Goldman Sachs Asset Management
2433,48,1160,Zilch,Goldman Sachs Asset Management
2434,1787,1160,TemperPack,Goldman Sachs Asset Management
2435,966,1160,TriplePoint Venture Growth,Goldman Sachs Asset Management
2436,529,1160,Accel-KKR,Goldman Sachs Asset Management
2437,1511,387,Lightricks,Viola Ventures
2438,90,387,Redis,Viola Ventures
2439,1511,1127,Lightricks,Hanaco Venture Capital
2440,1342,91,LaunchDarkly,Vertex Ventures
2441,1666,91,Yotpo,Vertex Ventures
2442,572,91,Axonius,Vertex Ventures
2443,725,91,Binance,Vertex Ventures
2444,417,91,SES,Vertex Ventures
2445,796,91,Licious,Vertex Ventures
2446,665,91,Xpressbees,Vertex Ventures
2447,353,91,Nium,Vertex Ventures
2448,1652,91,Evisort,Vertex Ventures
2449,1176,91,DataRails,Vertex Ventures
2450,1342,997,LaunchDarkly,Alchemist Accelerator
2451,570,997,MoEngage,Alchemist Accelerator
2452,429,1467,Leapsome,Creandum
2453,949,1467,Bolt,Creandum
2454,588,1467,Pleo,Creandum
2455,903,1467,Ark Kapital,Creandum
2456,429,1303,Leapsome,Visionaries Club
2457,904,26,SafetyCulture,Morpheus Ventures
2458,1611,1581,OpenWeb,AltaIR Capital
2459,1142,1581,Squire,AltaIR Capital
2460,1611,1577,OpenWeb,Samsung NEXT
2461,115,1577,Zimperium,Samsung NEXT
2462,319,1577,Prime Trust,Samsung NEXT
2463,1611,2106,OpenWeb,The New York Times
2464,531,1534,monday.com,HarbourVest Partners
2465,711,1534,Wave,HarbourVest Partners
2466,772,1534,Stax,HarbourVest Partners
2467,976,1534,Vestar Capital Partners,HarbourVest Partners
2468,1923,1534,Lucid,HarbourVest Partners
2469,531,1613,monday.com,Zoom
2470,1027,1613,Genesys,Zoom
2471,694,1613,Observe.AI,Zoom
2472,2002,1613,Theta Lake,Zoom
2473,806,1215,Optibus,Pitango Venture Capital
2474,553,1215,D-ID,Pitango Venture Capital
2475,806,1944,Optibus,New Era Capital Partners
2476,303,1847,Indiegogo,Draper Associates
2477,934,1847,Twitch,Draper Associates
2478,1834,1847,Goldbelly,Draper Associates
2479,347,1847,Thumbtack,Draper Associates
2480,1391,1847,Unstoppable Domains,Draper Associates
2481,1785,1847,Wyre,Draper Associates
2482,1035,1847,Ledger,Draper Associates
2483,159,1847,Ripio,Draper Associates
2484,1770,1847,Zilingo,Draper Associates
2485,861,1847,Slingshot Aerospace,Draper Associates
2486,62,1847,Crowdcube,Draper Associates
2487,541,1847,Forge,Draper Associates
2488,1039,1847,EquityZen,Draper Associates
2489,303,1025,Indiegogo,ff Venture Capital
2490,943,1025,Montonio,ff Venture Capital
2491,1388,1025,Sure,ff Venture Capital
2492,1202,2104,LawVu,AirTree Ventures
2493,1898,2104,Go1,AirTree Ventures
2494,1102,2104,Zepto,AirTree Ventures
2495,77,1460,Choco,Atlantic Labs
2496,779,1421,Builder.ai,WndrCo
2497,69,1421,Aura,WndrCo
2498,371,1421,Twingate,WndrCo
2499,1388,1421,Sure,WndrCo
2500,779,621,Builder.ai,Jungle Ventures
2501,1262,621,Livspace,Jungle Ventures
2502,843,621,Moglix,Jungle Ventures
2503,812,621,FinAccel,Jungle Ventures
2504,779,1887,Builder.ai,IFC
2505,779,1022,Builder.ai,Revo Capital
2506,653,97,Flutterwave,Mastercard
2507,1100,97,Airwallex,Mastercard
2508,1609,97,Deserve,Mastercard
2509,1575,97,Pine Labs,Mastercard
2510,835,97,Razorpay,Mastercard
2511,1203,97,Digital Currency Group,Mastercard
2512,325,97,Zeta,Mastercard
2513,653,1852,Flutterwave,LoftyInc Capital Management
2514,1723,1684,Coda Payments,GIC
2515,878,1684,Checkout.com,GIC
2516,362,1684,SambaNova Systems,GIC
2517,835,1684,Razorpay,GIC
2518,407,1684,Grafana Labs,GIC
2519,1951,1684,ChargePoint,GIC
2520,842,1684,Climeworks,GIC
2521,651,1684,Yanolja,GIC
2522,1055,1684,Somatus,GIC
2523,199,1684,Bandhan Bank,GIC
2524,702,1684,Refinitiv,GIC
2525,1723,461,Coda Payments,MDI Ventures
2526,1042,461,waresix,MDI Ventures
2527,812,461,FinAccel,MDI Ventures
2528,353,461,Nium,MDI Ventures
2529,1723,1562,Coda Payments,Golden Gate
2530,786,1562,Multiplier,Golden Gate
2531,1723,820,Coda Payments,Google Launchpad Accelerator
2532,500,820,QueQ,Google Launchpad Accelerator
2533,1401,354,Darktrace,Kohlberg Kravis Roberts
2534,1561,354,GrowSari,Kohlberg Kravis Roberts
2535,464,354,Starry,Kohlberg Kravis Roberts
2536,563,354,PropertyGuru Group,Kohlberg Kravis Roberts
2537,343,354,Policygenius,Kohlberg Kravis Roberts
2538,986,354,Sonos,Kohlberg Kravis Roberts
2539,1020,354,Pandora,Kohlberg Kravis Roberts
2540,483,354,o9 Solutions,Kohlberg Kravis Roberts
2541,1305,354,KnowBe4,Kohlberg Kravis Roberts
2542,802,354,GoDaddy,Kohlberg Kravis Roberts
2543,1749,354,FanDuel,Kohlberg Kravis Roberts
2544,919,2064,Apna,Maverick Ventures
2545,1857,2064,Arcus,Maverick Ventures
2546,632,2064,Wefunder,Maverick Ventures
2547,553,2064,D-ID,Maverick Ventures
2548,970,2064,ConcertAI,Maverick Ventures
2549,919,813,Apna,Owl Ventures
2550,19,813,Welcome Tech,Owl Ventures
2551,1886,723,DocuSign,Visa
2552,1713,723,Solarisbank,Visa
2553,1474,723,Yahoo,Visa
2554,1729,723,ChargeAfter,Visa
2555,1913,723,Cart.com,Visa
2556,838,314,Esper,Tech Coast Angels
2557,983,314,Procore,Tech Coast Angels
2558,1545,314,Green Dot,Tech Coast Angels
2559,905,314,Mindbody,Tech Coast Angels
2560,314,314,Tech Coast Angels,Tech Coast Angels
2561,1427,2088,Alteryx,Toba Capital
2562,2017,2088,FloQast,Toba Capital
2563,1771,2088,Trace,Toba Capital
2564,1750,2088,Conversica,Toba Capital
2565,1427,1752,Alteryx,Meritech Capital Partners
2566,358,1752,Filevine,Meritech Capital Partners
2567,1427,734,Alteryx,ICONIQ Capital
2568,214,734,Adyen,ICONIQ Capital
2569,1427,373,Alteryx,Sapphire Ventures
2570,990,373,Five9,Sapphire Ventures
2571,886,1337,BlueOcean,Global Venture Capital
2572,113,168,Beewise,lool Ventures
2573,1296,168,Home365,lool Ventures
2574,113,1678,Beewise,Corner Ventures
2575,83,1678,RiseUp,Corner Ventures
2576,113,73,Beewise,Fortissimo Capital
2577,869,234,Automattic,True Ventures
2578,1033,234,Sherpa,True Ventures
2579,1038,234,Emitwise,True Ventures
2580,869,1297,Automattic,Salesforce Ventures
2581,1048,1297,Demandbase,Salesforce Ventures
2582,748,1297,Infor,Salesforce Ventures
2583,584,1297,Akeneo,Salesforce Ventures
2584,2017,744,FloQast,Wavemaker Partners
2585,1561,744,GrowSari,Wavemaker Partners
2586,1770,744,Zilingo,Wavemaker Partners
2587,905,744,Mindbody,Wavemaker Partners
2588,289,744,Science,Wavemaker Partners
2589,182,744,PLDT,Wavemaker Partners
2590,830,744,500 Startups,Wavemaker Partners
2591,82,759,Duck Creek Technologies,Dragoneer Investment Group
2592,1782,759,MercadoLibre,Dragoneer Investment Group
2593,1148,759,Atlassian,Dragoneer Investment Group
2594,1348,759,ComboCurve,Dragoneer Investment Group
2595,1676,759,HackerOne,Dragoneer Investment Group
2596,730,1697,Carto,Earlybird Venture Capital
2597,1970,1697,Payhawk,Earlybird Venture Capital
2598,267,789,Delivery Hero,Altos Ventures
2599,2099,789,Krafton,Altos Ventures
2600,1048,789,Demandbase,Altos Ventures
2601,695,581,CredAvenue,Lightrock
2602,747,581,Lilium,Lightrock
2603,1639,581,MediBuddy,Lightrock
2604,1071,581,Chalo,Lightrock
2605,1915,581,Vogo,Lightrock
2606,1754,581,Vivriti Capital,Lightrock
2607,1919,581,Aye Finance,Lightrock
2608,695,177,CredAvenue,CRED
2609,824,1214,Aviatrix,CRV
2610,837,1214,GupShup,CRV
2611,184,1214,Northspyre,CRV
2612,1596,1214,Arena.im,CRV
2613,1044,1214,Tinybird,CRV
2614,677,1214,ProtonMail,CRV
2615,1597,193,Ubisoft,Ontario Teachers' Pension Plan
2616,1597,1560,Ubisoft,Electronic Arts
2617,375,54,Swiggy,Meituan
2618,1114,54,Gojek,Meituan
2619,375,899,Swiggy,Invesco
2620,2095,899,Grab,Invesco
2621,1575,899,Pine Labs,Invesco
2622,232,899,Capchase,Invesco
2623,1828,64,Xiaohongshu,GSR Ventures
2624,1974,64,Osso VR,GSR Ventures
2625,642,64,Novelship,GSR Ventures
2626,353,64,Nium,GSR Ventures
2627,1621,64,PolySign,GSR Ventures
2628,1938,1217,Satellogic,SoftBank Capital
2629,911,1217,OneWeb,SoftBank Capital
2630,1934,1217,Renren,SoftBank Capital
2631,1474,1217,Yahoo,SoftBank Capital
2632,127,1217,NetEase,SoftBank Capital
2633,1938,385,Satellogic,Cantor Fitzgerald
2634,331,331,Uber,Uber
2635,926,762,Voyager Innovations,Susquehanna International Group (SIG)
2636,123,762,Cialfo,Susquehanna International Group (SIG)
2637,1770,762,Zilingo,Susquehanna International Group (SIG)
2638,926,182,Voyager Innovations,PLDT
2639,1690,182,Rocket Internet,PLDT
2640,1650,737,Voodoo,Tikehau Capital
2641,1650,1567,Voodoo,SAIF Partners
2642,680,1567,NoBroker,SAIF Partners
2643,722,1567,BookMyShow,SAIF Partners
2644,1726,447,Yintai Group,JD.com
2645,1800,447,Traveloka,JD.com
2646,1726,788,Yintai Group,Baidu
2647,1384,1162,PhonePe,Walmart
2648,1121,1162,Rakuten,Walmart
2649,447,1162,JD.com,Walmart
2650,1196,450,Omnipresent,Episode 1
2651,1196,352,Omnipresent,Playfair Capital
2652,668,1769,Riot Games,HAX
2653,458,1065,Lunar,IDC Ventures
2654,1063,1065,Taxfyle,IDC Ventures
2655,458,1721,Lunar,Greyhound Capital
2656,1121,1371,Rakuten,MVI (MENA Venture Investments)
2657,1121,532,Rakuten,Japan Post Holdings
2658,1981,907,GoTo Group,Primavera Capital Group
2659,1981,322,GoTo Group,Abu Dhabi Investment Authority
2660,199,322,Bandhan Bank,Abu Dhabi Investment Authority
2661,1054,322,Citi,Abu Dhabi Investment Authority
2662,428,894,JD Logistics,K3 Ventures
2663,642,894,Novelship,K3 Ventures
2664,1017,894,Tarana Wireless,K3 Ventures
2665,1031,286,Ola,Warburg Pincus
2666,1114,286,Gojek,Warburg Pincus
2667,115,286,Zimperium,Warburg Pincus
2668,521,286,Airtel,Warburg Pincus
2669,1187,286,CrowdStrike,Warburg Pincus
2670,69,286,Aura,Warburg Pincus
2671,1431,286,Helix,Warburg Pincus
2672,545,286,WuXi AppTec,Warburg Pincus
2673,420,286,United Internet Ventures,Warburg Pincus
2674,520,286,Phil,Warburg Pincus
2675,1377,286,Eleanor Health,Warburg Pincus
2676,564,122,Pocket FM,Naver
2677,938,122,Mirae Asset Global Investments,Naver
2678,736,122,Carousell,Naver
2679,793,122,Emtek Group,Naver
2680,564,1702,Pocket FM,Times Internet
2681,872,1702,LetsVenture,Times Internet
2682,256,571,GoStudent,Speedinvest
2683,1328,571,Wayflyer,Speedinvest
2684,929,571,Yokoy,Speedinvest
2685,1835,571,Sona,Speedinvest
2686,910,571,Khazna,Speedinvest
2687,288,571,Bitpanda,Speedinvest
2688,1561,1976,GrowSari,Saison Capital
2689,768,1802,Practo,Matrix Partners India
2690,150,1802,Ola Electric,Matrix Partners India
2691,42,1802,ITILITE,Matrix Partners India
2692,608,1802,FarMart,Matrix Partners India
2693,570,1802,MoEngage,Matrix Partners India
2694,1915,1802,Vogo,Matrix Partners India
2695,1177,1802,Avail Finance,Matrix Partners India
2696,747,1909,Lilium,Atomico
2697,2113,1909,Gympass,Atomico
2698,948,1909,ChannelEngine,Atomico
2699,1118,823,Hike,Foxconn Technology Group
2700,599,823,Snapdeal,Foxconn Technology Group
2701,941,823,DigiLens,Foxconn Technology Group
2702,792,1948,Epic Games,Bracket Capital
2703,780,1948,Thirty Madison,Bracket Capital
2704,2078,1948,Arcadia,Bracket Capital
2705,489,1948,Palantir Technologies,Bracket Capital
2706,1943,1948,Hive,Bracket Capital
2707,1818,377,Afterpay,Mitsubishi UFJ Financial Group
2708,1729,377,ChargeAfter,Mitsubishi UFJ Financial Group
2709,1339,960,Blockstream,AngelList
2710,1333,960,OPEN,AngelList
2711,1444,960,Chingari,AngelList
2712,1742,960,Newton School,AngelList
2713,1114,2098,Gojek,Meta
2714,2042,2098,Reliance Jio,Meta
2715,315,1539,Xerox,Credit Suisse
2716,1609,1539,Deserve,Credit Suisse
2717,1583,1539,Brex,Credit Suisse
2718,877,1539,Dataminr,Credit Suisse
2719,922,1539,Lighter Capital,Credit Suisse
2720,1067,1539,FINN,Credit Suisse
2721,870,2005,The Boeing Company,Citibank
2722,187,2005,The Walt Disney Company,Citibank
2723,524,2005,Capital on Tap,Citibank
2724,870,575,The Boeing Company,Pierce
2725,870,1558,The Boeing Company,Inc.
2726,576,1432,Saudi Arabia's Public Investment Fund,HSBC
2727,1417,1432,ConsenSys,HSBC
2728,2095,1432,Grab,HSBC
2729,409,1432,Proxymity,HSBC
2730,524,1432,Capital on Tap,HSBC
2731,1782,697,MercadoLibre,PayPal
2732,1696,879,PPRO,Eldridge
2733,1647,879,SkyHive,Eldridge
2734,445,879,SamCart,Eldridge
2735,1619,879,Viral Nation,Eldridge
2736,1185,879,CAIS,Eldridge
2737,1696,292,PPRO,Northleaf Capital Partners
2738,2028,292,NewSpring,Northleaf Capital Partners
2739,1739,1971,Bitwise Industries,Western Technology Investment
2740,594,1971,Veev,Western Technology Investment
2741,598,1971,Affinity,Western Technology Investment
2742,1578,1971,Finrise,Western Technology Investment
2743,81,1971,Canary,Western Technology Investment
2744,1449,1971,LanzaTech,Western Technology Investment
2745,1622,1971,ANSYS,Western Technology Investment
2746,1417,1423,ConsenSys,BNY Mellon
2747,409,1423,Proxymity,BNY Mellon
2748,115,1441,Zimperium,Sierra Ventures
2749,1683,1441,Treasure Data,Sierra Ventures
2750,496,1441,Clip,Sierra Ventures
2751,1850,1441,Spectro Cloud,Sierra Ventures
2752,115,1260,Zimperium,Telstra Ventures
2753,1124,1260,Auth0,Telstra Ventures
2754,1746,1260,Near,Telstra Ventures
2755,1201,1260,Singular,Telstra Ventures
2756,1683,100,Treasure Data,AME Cloud Ventures
2757,1613,100,Zoom,AME Cloud Ventures
2758,1218,100,Zume,AME Cloud Ventures
2759,1482,100,Birdeye,AME Cloud Ventures
2760,1590,100,Eat Just,AME Cloud Ventures
2761,1683,964,Treasure Data,SBI Group
2762,1979,964,Gojo & Company,SBI Group
2763,400,964,finleap,SBI Group
2764,2062,632,ShipBob,Wefunder
2765,1713,400,Solarisbank,finleap
2766,1713,915,Solarisbank,Banco Bilbao Vizcaya Argentaria
2767,1119,915,Porsche,Banco Bilbao Vizcaya Argentaria
2768,1057,1335,WME,Canada Pension Plan Investment Board
2769,702,1335,Refinitiv,Canada Pension Plan Investment Board
2770,549,1335,Sedgwick Claims Management Services,Canada Pension Plan Investment Board
2771,635,1335,Altice USA,Canada Pension Plan Investment Board
2772,150,1865,Ola Electric,Alpha Wave Global
2773,391,1865,OfBusiness,Alpha Wave Global
2774,503,1865,Oxyzo,Alpha Wave Global
2775,1966,1865,Classplus,Alpha Wave Global
2776,1919,1865,Aye Finance,Alpha Wave Global
2777,1177,1865,Avail Finance,Alpha Wave Global
2778,75,1865,1K Kirana Bazaar,Alpha Wave Global
2779,1598,2095,OYO,Grab
2780,793,2095,Emtek Group,Grab
2781,911,1110,OneWeb,Airbus
2782,1153,1238,blinkit,Zomato
2783,2041,1238,UrbanPiper,Zomato
2784,170,1238,Shiprocket,Zomato
2785,444,992,Bambee,Alpha Edison
2786,1864,992,Kin Insurance,Alpha Edison
2787,518,1687,ada,Sumitomo Corporation
2788,891,1060,Bear Robotics,Line
2789,609,1060,Funding Societies,Line
2790,891,1223,Bear Robotics,FuturePlay
2791,891,1780,Bear Robotics,Cleveland Avenue
2792,1857,1205,Arcus,Musha Ventures
2793,746,1205,Wasoko,Musha Ventures
2794,1026,1205,Apollo Agriculture,Musha Ventures
2795,1480,1205,Yoco,Musha Ventures
2796,67,488,ZestMoney,PayU
2797,733,488,Remitly,PayU
2798,2067,488,Treinta,PayU
2799,67,137,ZestMoney,Zip
2800,67,604,ZestMoney,Quona Capital
2801,746,604,Wasoko,Quona Capital
2802,1399,604,Rupifi,Quona Capital
2803,36,604,JULO,Quona Capital
2804,910,604,Khazna,Quona Capital
2805,1273,604,IndiaMART,Quona Capital
2806,378,604,Azimo,Quona Capital
2807,1480,604,Yoco,Quona Capital
2808,619,1657,Starling Bank,Qatar Investment Authority
2809,467,1657,Fluence,Qatar Investment Authority
2810,619,233,Starling Bank,Millennium Management
2811,866,85,Unqork,Fin Venture Capital
2812,1003,85,Figure,Fin Venture Capital
2813,602,85,Onfido,Fin Venture Capital
2814,445,85,SamCart,Fin Venture Capital
2815,312,85,DailyPay,Fin Venture Capital
2816,866,1365,Unqork,HOF Capital
2817,1003,1365,Figure,HOF Capital
2818,1592,1365,SESO,HOF Capital
2819,1633,1365,tabby,HOF Capital
2820,1480,1365,Yoco,HOF Capital
2821,866,1394,Unqork,Broadridge
2822,901,868,Trulioo,UST
2823,901,580,Trulioo,Blumberg Capital
2824,1569,1992,Pensando,Hewlett Packard Enterprise
2825,2012,1114,Rebel Foods,Gojek
2826,334,1390,Nasuni,Dell Technologies Capital
2827,2032,1390,Netskope,Dell Technologies Capital
2828,1321,1390,Yugabyte,Dell Technologies Capital
2829,334,1274,Nasuni,Sixth Street
2830,905,1274,Mindbody,Sixth Street
2831,970,1274,ConcertAI,Sixth Street
2832,1509,1274,Amplience,Sixth Street
2833,57,211,Hopper,Brightspark Ventures
2834,865,620,Northvolt,Bpifrance
2835,1557,620,Vestiaire Collective,Bpifrance
2836,186,620,Doctolib,Bpifrance
2837,693,620,Dfns,Bpifrance
2838,1035,620,Ledger,Bpifrance
2839,1327,620,Bigblue,Bpifrance
2840,1487,620,Talend,Bpifrance
2841,1284,620,Deepki,Bpifrance
2842,865,466,Northvolt,Siemens
2843,1951,466,ChargePoint,Siemens
2844,997,466,Alchemist Accelerator,Siemens
2845,865,304,Northvolt,InnoEnergy
2846,733,1896,Remitly,Barclays
2847,312,1896,DailyPay,Barclays
2848,763,1896,Anthemis Group,Barclays
2849,679,112,Purplle,Mumbai Angels
2850,1956,112,Instoried,Mumbai Angels
2851,679,882,Purplle,Blume Ventures
2852,818,882,GreyOrange,Blume Ventures
2853,493,882,LambdaTest,Blume Ventures
2854,1355,882,Medfin India,Blume Ventures
2855,1293,882,Euler Motors,Blume Ventures
2856,1262,1230,Livspace,IKEA
2857,2034,68,LinkedIn,SAP
2858,678,68,Icertis,SAP
2859,997,68,Alchemist Accelerator,SAP
2860,607,1412,Blockdaemon,Comcast
2861,607,624,Blockdaemon,Voyager
2862,625,1147,Beqom,Swisscom Ventures
2863,929,1147,Yokoy,Swisscom Ventures
2864,625,1077,Beqom,Sumeru Equity Partners
2865,1487,1077,Talend,Sumeru Equity Partners
2866,625,56,Beqom,Golub Capital
2867,358,56,Filevine,Golub Capital
2868,947,56,E2open,Golub Capital
2869,1580,1934,Fundrise,Renren
2870,1586,1934,Poplar Homes,Renren
2871,1580,784,Fundrise,Collaborative Fund
2872,1222,784,Camino Financial,Collaborative Fund
2873,1580,1813,Fundrise,Guggenheim Partners
2874,287,1082,ElasticRun,Prosus Ventures
2875,1328,1082,Wayflyer,Prosus Ventures
2876,1387,1082,Shipper,Prosus Ventures
2877,1555,1082,The EVERY Company,Prosus Ventures
2878,1623,1907,Wagestream,Ascension
2879,745,1907,Credit Kudos,Ascension
2880,1623,577,Wagestream,Northzone
2881,412,577,Spring Health,Northzone
2882,780,577,Thirty Madison,Northzone
2883,1605,577,Forto,Northzone
2884,590,577,fuboTV,Northzone
2885,745,1069,Credit Kudos,TriplePoint Capital
2886,2000,1069,NVIDIA,TriplePoint Capital
2887,1842,2025,Volocopter,Daimler
2888,949,2025,Bolt,Daimler
2889,1951,2025,ChargePoint,Daimler
2890,1146,2025,Turo,Daimler
2891,361,2025,what3words,Daimler
2892,839,2025,Careem,Daimler
2893,1842,817,Volocopter,Intel
2894,1842,1382,Volocopter,Honeywell
2895,1842,2105,Volocopter,Continental
2896,1117,1277,Puppet,Cisco
2897,1361,1277,StartX (Stanford-StartX Fund),Cisco
2898,1246,1277,Startupbootcamp,Cisco
2899,1059,1277,Stellaris Venture Partners,Cisco
2900,1360,698,Rivian,Amazon
2901,339,430,Chewy,Volition Capital
2902,2063,430,Securonix,Volition Capital
2903,339,862,Chewy,Lone Pine Capital
2904,851,862,Skims,Lone Pine Capital
2905,339,1600,Chewy,Verlinvest
2906,1027,896,Genesys,ServiceNow
2907,675,896,ThoughtSpot,ServiceNow
2908,1027,1930,Genesys,Hellman & Friedman
2909,932,1930,Splunk,Hellman & Friedman
2910,498,1331,Envestnet,Upfront Ventures
2911,573,1331,Ring,Upfront Ventures
2912,672,1331,Strive,Upfront Ventures
2913,498,1999,Envestnet,Foundation Capital
2914,1149,1999,Northstar,Foundation Capital
2915,142,1999,Binance.US,Foundation Capital
2916,1631,1999,League,Foundation Capital
2917,1070,1999,Netflix,Foundation Capital
2918,498,1188,Envestnet,Keystone Capital
2919,1408,460,Exo,RA Capital Management
2920,989,460,Natera,RA Capital Management
2921,1055,460,Somatus,RA Capital Management
2922,1643,460,Sierra Oncology,RA Capital Management
2923,1674,460,Bristol Myers Squibb,RA Capital Management
2924,1408,2084,Exo,TDK Ventures
2925,1797,2084,Span.IO,TDK Ventures
2926,1408,1823,Exo,Sony Innovation Fund
2927,1355,1823,Medfin India,Sony Innovation Fund
2928,941,1823,DigiLens,Sony Innovation Fund
2929,667,900,TransUnion,Mangrove Capital Partners
2930,1269,945,Roofstock,DoorDash
2931,574,1033,Hello Alice,Sherpa
2932,1864,216,Kin Insurance,Commerce Ventures
2933,2067,216,Treinta,Commerce Ventures
2934,319,216,Prime Trust,Commerce Ventures
2935,712,216,Card91,Commerce Ventures
2936,1864,80,Kin Insurance,Flourish Ventures
2937,43,80,Alloy,Flourish Ventures
2938,1026,80,Apollo Agriculture,Flourish Ventures
2939,401,80,MyShubhLife,Flourish Ventures
2940,1411,80,Dolado,Flourish Ventures
2941,2094,80,Lendable,Flourish Ventures
2942,1970,421,Payhawk,Greenoaks Capital
2943,291,421,Studio,Greenoaks Capital
2944,1717,404,Financepeer,9Unicorns Accelerator Fund
2945,40,404,Vedantu,9Unicorns Accelerator Fund
2946,1972,404,GOQii,9Unicorns Accelerator Fund
2947,1574,404,Vested Finance,9Unicorns Accelerator Fund
2948,1822,404,ReshaMandi,9Unicorns Accelerator Fund
2949,1956,404,Instoried,9Unicorns Accelerator Fund
2950,659,404,BluSmart Mobility,9Unicorns Accelerator Fund
2951,1717,2091,Financepeer,Aavishkaar Venture Capital
2952,1514,2091,AgroStar,Aavishkaar Venture Capital
2953,2037,62,FIDEL API,Crowdcube
2954,505,62,Miso Robotics,Crowdcube
2955,62,62,Crowdcube,Crowdcube
2956,1524,62,Nothing,Crowdcube
2957,361,62,what3words,Crowdcube
2958,2037,1744,FIDEL API,Nyca Partners
2959,101,1744,Nova Credit,Nyca Partners
2960,1811,1744,Canopy,Nyca Partners
2961,731,1389,Goodlord,Highland Europe
2962,1284,1389,Deepki,Highland Europe
2963,412,423,Spring Health,Operator Partners
2964,1414,423,Avi Medical,Operator Partners
2965,412,368,Spring Health,AlleyCorp
2966,1605,1372,Forto,Cherry Ventures
2967,2001,1372,Mondu,Cherry Ventures
2968,1605,164,Forto,Disruptive
2969,590,1846,fuboTV,I2BF Global Ventures
2970,717,2112,Xendit,East Ventures
2971,1800,2112,Traveloka,East Ventures
2972,36,2112,JULO,East Ventures
2973,642,2112,Novelship,East Ventures
2974,717,342,Xendit,Goat Capital
2975,934,1224,Twitch,SV Angel
2976,1463,1224,HackerRank,SV Angel
2977,413,1224,Heavybit,SV Angel
2978,1386,1224,Skiff,SV Angel
2979,1875,1224,Hugging Face,SV Angel
2980,1354,1224,Forward,SV Angel
2981,1220,1224,Drata,SV Angel
2982,2015,1224,Elastic,SV Angel
2983,2067,1911,Treinta,Outbound Ventures
2984,223,1911,Maude,Outbound Ventures
2985,1142,1588,Squire,SB Opportunity Fund
2986,921,1588,Subject,SB Opportunity Fund
2987,19,1588,Welcome Tech,SB Opportunity Fund
2988,196,1167,ShearShare,Precursor Ventures
2989,2055,1167,Fuzzy,Precursor Ventures
2990,1407,1167,Juniper Square,Precursor Ventures
2991,16,1167,Encantos,Precursor Ventures
2992,196,703,ShearShare,Capital Factory
2993,958,703,Diligent Robotics,Capital Factory
2994,1595,684,Truora,Propel Venture Partners
2995,1729,684,ChargeAfter,Propel Venture Partners
2996,2016,1945,Skill Lync,Better Capital
2997,129,1945,Last9,Better Capital
2998,2016,1479,Skill Lync,Iron Pillar
2999,1000,871,Stilt,Streamlined Ventures
3000,541,871,Forge,Streamlined Ventures
3001,596,871,Umba,Streamlined Ventures
3002,624,871,Voyager,Streamlined Ventures
3003,1000,1172,Stilt,Bragiel Brothers
3004,1387,640,Shipper,Insignia Ventures Partners
3005,1994,640,Ajaib,Insignia Ventures Partners
3006,811,1959,Thrive Agric,Ventures Platform
3007,811,864,Thrive Agric,West Africa Trade Hub
3008,1424,1894,Volopay,Winklevoss Capital
3009,1532,1894,Hydrow,Winklevoss Capital
3010,601,1894,Gemini,Winklevoss Capital
3011,454,1894,Ethereum Foundation,Winklevoss Capital
3012,1424,1216,Volopay,Access Ventures
3013,1463,1064,HackerRank,Susquehanna Growth Equity
3014,431,276,Gotrade,BEENEXT
3015,680,276,NoBroker,BEENEXT
3016,1516,276,Trell,BEENEXT
3017,327,276,mfine,BEENEXT
3018,962,276,Skuad,BEENEXT
3019,401,276,MyShubhLife,BEENEXT
3020,431,2066,Gotrade,Raptor Group
3021,1532,2066,Hydrow,Raptor Group
3022,431,662,Gotrade,Soma Capital
3023,1211,662,Paragon,Soma Capital
3024,1995,662,Fasset,Soma Capital
3025,240,1057,Heap,WME
3026,223,1057,Maude,WME
3027,2085,1106,Raptor Maps,DNV GL
3028,2085,242,Raptor Maps,Struck Capital
3029,2085,826,Raptor Maps,Microsoft Climate Innovation Fund
3030,1312,826,Aclima,Microsoft Climate Innovation Fund
3031,87,912,Podium,Institutional Venture Partners
3032,1187,912,CrowdStrike,Institutional Venture Partners
3033,1364,912,G2,Institutional Venture Partners
3034,1180,912,Datadog,Institutional Venture Partners
3035,905,912,Mindbody,Institutional Venture Partners
3036,1092,912,CircleCI,Institutional Venture Partners
3037,1070,912,Netflix,Institutional Venture Partners
3038,2071,1093,Mesh,Surge
3039,243,1093,dyte,Surge
3040,786,1093,Multiplier,Surge
3041,1966,1093,Classplus,Surge
3042,1516,1093,Trell,Surge
3043,493,1093,LambdaTest,Surge
3044,129,1093,Last9,Surge
3045,1464,1093,OneCode,Surge
3046,2071,1252,Mesh,Y Combinator Continuity Fund
3047,1566,1198,Convoy,Hercules Capital
3048,969,1198,Druva,Hercules Capital
3049,1583,1492,Brex,Base10 Partners
3050,1794,1492,Cottage,Base10 Partners
