Id,SOURCE,TARGET,LabelSource,LabelTarget
3945,180,1461,Ceras Ventures,Fasset
3946,1536,1461,Soma Capital,Fasset
3947,502,1461,Liberty City Ventures,Fasset
3948,492,875,Alpha Wave Global,1K Kirana Bazaar
3949,858,875,Kae Capital,1K Kirana Bazaar
3950,1444,757,WestBridge Capital,IndiQube
3951,163,706,Amadeus Capital Partners,FiveAI
3952,608,706,Notion Capital,FiveAI
3953,1949,706,Kindred Capital,FiveAI
3954,1032,706,Trustbridge Partners,FiveAI
3955,1002,1538,Cherry Ventures,Mondu
3956,350,1538,FinTech Collective,Mondu
3957,1542,1729,Grab,Emtek Group
3958,2066,1729,Naver,Emtek Group
3959,1044,2071,Correlation Ventures,Mercato
3960,2060,503,Hambro Perks Ltd.,Habyt
3961,1519,503,HV Capital,Habyt
3962,1427,503,Picus Capital,Habyt
3963,1747,503,Inveready,Habyt
3964,748,1501,European Investment Bank,Nokia
3965,1254,1501,Nordic Investment Bank,Nokia
3966,748,655,European Investment Bank,Orange
3967,748,2065,European Investment Bank,Ericsson
3968,1254,2065,Nordic Investment Bank,Ericsson
3969,282,813,Casdin Capital,Arzeda
3970,1623,813,Universal Materials Incubator,Arzeda
3971,1552,1235,Bain Capital,Axis Bank
3972,1554,1235,Court Square Capital Partners,Axis Bank
3973,1549,1235,Life Insurance Corporation of India,Axis Bank
3974,380,1235,Karur Vysya Bank,Axis Bank
3975,1225,557,New Mountain Capital,IRI
3976,1657,557,Vestar Capital Partners,IRI
3977,39,1240,CDC Group,Medikabazaar
3978,345,1240,Rebright Partners,Medikabazaar
3979,660,602,Advantage Capital,Medtronic
3980,982,602,Trade Capital Funding,Medtronic
3981,818,1601,Sixth Street,Amplience
3982,124,1601,Octopus Ventures,Amplience
3983,1424,1601,Northstar Ventures,Amplience
3984,1102,1601,Columbia Lake Partners,Amplience
3985,1251,1153,Rockwell Automation,PTC
3986,628,1978,Blume Ventures,Euler Motors
3987,860,1978,Moglix,Euler Motors
3988,1057,1978,Emergent Ventures,Euler Motors
3989,1255,1653,Farfetch,Neiman Marcus Group
3990,1420,535,Atomico,ChannelEngine
3991,1595,535,INKEF Capital,ChannelEngine
3992,1650,1892,Abu Dhabi Investment Authority,Citi
3993,1157,1892,ValueAct Capital,Citi
3994,595,683,Amicus Capital,MCaffeine
3995,70,1107,EQT,Dojo
3996,1519,1317,HV Capital,IONIQ
3997,556,337,The Walt Disney Company,Hulu
3998,499,337,Providence Equity Partners,Hulu
3999,1391,337,WarnerMedia,Hulu
4000,2081,2089,Team8,Cyberpion
4001,536,2089,U.S. Venture Partners,Cyberpion
4002,2069,2089,Hyperwise Ventures,Cyberpion
4003,1586,774,SeedInvest,Firefly Aerospace
4004,2041,774,XBTO Group,Firefly Aerospace
4005,1862,774,AE Industrial Partners,Firefly Aerospace
4006,1146,774,Tank Stream Ventures,Firefly Aerospace
4007,1509,317,Barclays,Anthemis Group
4008,770,317,Pivot Investment Partners,Anthemis Group
4009,716,317,Migdal Insurance and Financial Holdings,Anthemis Group
4010,485,1506,SoFi,Partake Foods
4011,305,1506,Marcy Venture Partners,Partake Foods
4012,260,1506,CircleUp,Partake Foods
4013,75,1506,Backstage Capital,Partake Foods
4014,1906,1506,Shawn Carter,Partake Foods
4015,569,73,Lyft,Argo AI
4016,996,73,Ford Motor,Argo AI
4017,25,73,Volkswagen Group,Argo AI
4018,1843,318,Bill & Melinda Gates Foundation,Novartis
4019,1355,0,National Institutes of Health,Mayo Clinic
4020,110,0,U.S. Department of Defense,Mayo Clinic
4021,1294,1766,Canaan Partners,Cuyana
4022,1748,1766,H.I.G. Capital,Cuyana
4023,481,1766,InterWest Partners,Cuyana
4024,230,219,Massachusetts Institute of Technology,Sales Impact Academy
4025,798,219,Emerge Education,Sales Impact Academy
4026,893,219,Stage 2 Capital,Sales Impact Academy
4027,1793,219,Round2 Capital Partners,Sales Impact Academy
4028,233,1714,Level Equity Management,Instaclustr
4029,1434,1714,Our Innovation Fund,Instaclustr
4030,1847,1714,Sydney Angels,Instaclustr
4031,1114,1075,U.S. Department of Health & Human Services,Regeneron
4032,323,751,Blackstone Group,NCR
4033,323,702,Blackstone Group,Great Hill Partners
4034,323,928,Blackstone Group,BC Partners
4035,2080,553,Flourish Ventures,Lendable
4036,2093,553,FMO,Lendable
4037,1467,553,Fenway Summer Ventures,Lendable
4038,467,553,US Angel Investors,Lendable
4039,892,553,Omidyar Network,Lendable
4040,199,1330,lool Ventures,Home365
4041,54,1330,UpWest,Home365
4042,127,1330,J-Ventures,Home365
4043,434,1330,Viola Growth,Home365
4044,1829,980,Indian Angel Network,Phool
4045,1859,605,Google Launchpad Accelerator,QueQ
4046,1050,605,Bon Angels Venture Partners,QueQ
4047,637,656,Moore Strategic Ventures,InCred
4048,2093,656,FMO,InCred
4049,633,1371,ByteDance,Li Auto
4050,508,1371,BlueRun Ventures,Li Auto
4051,177,1371,Yintai Group,Li Auto
4052,934,1371,Matrix Partners China,Li Auto
4053,2028,1371,Source Code Capital,Li Auto
4054,1527,2009,Renren,Poplar Homes
4055,1848,2009,XG Ventures,Poplar Homes
4056,436,2009,Crescent Cove Advisors,Poplar Homes
4057,400,820,Mizuho Bank,Line
4058,1489,1183,Gavi,Merck
4059,362,1454,ICONIUM,Huobi
4060,1867,1454,ZhenFund,Huobi
4061,1409,1454,Node Capital,Huobi
4062,1993,647,Molten Ventures,Earlybird Venture Capital
4063,2093,612,FMO,Aavishkaar Venture Capital
4064,109,612,Triodos Investment Management,Aavishkaar Venture Capital
4065,958,612,Shell Foundation,Aavishkaar Venture Capital
4066,457,1497,AloStar,Hercules Capital
4067,672,691,Fenbushi Capital,LongHash Ventures
4068,1678,691,Hashkey,LongHash Ventures
4069,672,55,Fenbushi Capital,BitMart
4070,1834,55,Alpha Square Group,BitMart
4071,1258,146,Partners Group,Layr
4072,1503,146,Holmes Murphy & Associates,Layr
4073,209,146,Sandbox Industries,Layr
4074,1226,146,Hudson Structured Capital Management,Layr
4075,69,1652,Northleaf Capital Partners,NewSpring
4076,220,1652,17Capital LLP,NewSpring
4077,90,1136,AMC Theatres,Hycroft Mining
4078,402,1474,Founders Factory,Perlego
4079,2070,1474,Raine Ventures,Perlego
4080,2061,352,Knox Lane,Pattern
4081,1315,230,Massachusetts Life Sciences Center,Massachusetts Institute of Technology
4082,1904,230,Massachusetts Clean Energy Center,Massachusetts Institute of Technology
4083,1648,230,U.S. Food and Drug Administration,Massachusetts Institute of Technology
4084,1608,230,Ludwig Cancer Research,Massachusetts Institute of Technology
4085,1941,2017,Liberty Media,News Corp
4086,111,1817,Fortress Investment Group,Mogo
4087,111,2063,Fortress Investment Group,BigBear.ai
4088,129,2063,Highbridge Capital Management,BigBear.ai
4089,1003,69,Great West Lifeco,Northleaf Capital Partners
4090,1945,69,Mackenzie Investments,Northleaf Capital Partners
4091,1098,1589,9Yards Capital,8VC
4092,326,456,Brand Capital International,OneValley
4093,878,456,SuRo Capital,OneValley
4094,878,1866,SuRo Capital,NewLake Capital Partners
4095,575,1341,Activation Capital,Lighthouse Labs RVA
4096,2006,1341,GO Virginia,Lighthouse Labs RVA
4097,1037,1553,Calvert Impact Capital,responsAbility
4098,1952,1553,Alecta,responsAbility
4099,744,393,East West Bank,Lennar Corporation
4100,1707,140,Renaissance Venture Capital,Next Coast Ventures
4101,1707,1869,Renaissance Venture Capital,Atlas Venture
4102,475,196,Queno,Oman Technology Fund
4103,928,150,BC Partners,IMA Group
4104,1135,1220,National Black Bank Foundation,Major League Soccer
4105,2113,1022,Hammerstone,NextGen Venture Partners
4106,1901,563,October,JCDecaux
4107,1901,999,October,Engie
4108,395,1585,New York Life Insurance,Max Ventures and Industries
4109,621,252,NGP Capital,Network18
4110,1104,1471,Sands Capital Ventures,Globalization Partners
4111,500,1471,TDR Capital,Globalization Partners
4112,944,1345,Arca,Galaxy Digital
4113,1593,1345,Senator Investment Group,Galaxy Digital
4114,1319,1345,Nz Funds,Galaxy Digital
4115,1470,1785,Pershing Square Capital Management,Berkshire Hathaway
4116,2055,47,StepStone Group,Filevine
4117,507,47,Golub Capital,Filevine
4118,56,47,Album VC,Filevine
4119,589,47,Signal Peak Ventures,Filevine
4120,226,47,Meritech Capital Partners,Filevine
4121,507,273,Golub Capital,E2open
4122,327,1837,Swicorp,Endeavor
4123,176,1828,Tally Capital,Blockchain Capital
4124,581,348,American Family Ventures,gener8tor
4125,1197,348,CSA Partners LLC,gener8tor
4126,396,134,Boost VC,21Shares
4127,1790,134,Morgan Creek Digital,21Shares
4128,2046,1753,Clocktower Technology Ventures,Carmoola
4129,574,1753,VentureFriends,Carmoola
4130,1735,1753,InMotion Ventures,Carmoola
4131,767,474,Youth Business International,Accenture
4132,1257,288,K2,Fyllo
4133,1013,288,Sol Global investments,Fyllo
4134,1852,288,ArrowMark Partners,Fyllo
4135,2109,288,Phyto Partners,Fyllo
4136,511,441,Hikma Ventures,Click Therapeutics
4137,1077,441,Boehringer Ingelheim,Click Therapeutics
4138,607,441,Health Catalyst Capital,Click Therapeutics
4139,1459,441,Sanofi Ventures,Click Therapeutics
4140,183,686,Fundamental Labs,Chainlink
4141,1290,686,Limitless Crypto Investments,Chainlink
4142,563,287,JCDecaux,Eurazeo
4143,42,784,MaC Venture Capital,Electric Capital
4144,681,1584,Fairfax Financial Holdings,Blackberry
4145,427,36,Bregal Sagemount,Critical Start
4146,1620,862,Mousse Partners,Brightside Health
4147,520,862,Village Global,Brightside Health
4148,1575,862,Bullpen Capital,Brightside Health
4149,1490,108,Wayra,Ascension
4150,1332,868,GirnarSoft,CollegeDekho
4151,37,868,Winter Capital Advisors,CollegeDekho
4152,238,1891,Nazara Technologies,BITKRAFT Ventures
4153,984,2075,HNA Group,Deutsche Bank
4154,526,2075,Cerberus Capital Management,Deutsche Bank
4155,142,447,Fort Ross Ventures,Buyk
4156,1045,447,LVL1 Group,Buyk
4157,149,447,CM Ventures,Buyk
4158,1045,1594,LVL1 Group,Columbia Care
4159,1866,1594,NewLake Capital Partners,Columbia Care
4160,572,1118,Kensington Capital Partners Limited,Brightspark Ventures
4161,568,1672,Zhejiang Geely Holding Group,Daimler
4162,1463,1672,BAIC Group,Daimler
4163,1566,1337,Chan Zuckerberg Initiative,Elemental Excelerator
4164,1215,1337,United States Navy,Elemental Excelerator
4165,770,1467,Pivot Investment Partners,Fenway Summer Ventures
4166,145,1222,Bay Wharf Capital,EXPERT DOJO
4167,513,1222,VDOSH,EXPERT DOJO
4168,1764,537,American Axle & Manufacturing,Autotech Ventures
4169,1124,537,Allison Transmission Holdings,Autotech Ventures
4170,1558,955,Twitter,Aleph Holding
4171,1166,2078,ADQ,Aramex International
4172,911,430,The SCAN Foundation,Alive Ventures
4173,1090,1323,OSINOVA,Bossa Nova Investimentos
4174,338,402,Aviva Investors,Founders Factory
4175,105,402,GMG Ventures,Founders Factory
4176,583,643,Bitmain,DoraHacks
4177,1851,643,ArkStream Capital,DoraHacks
4178,263,643,8 Decimal Capital,DoraHacks
4179,1815,1206,Nikko AssetManagement,ARK Investment Management
4180,1429,2044,Omnes Capital,ESL Gaming
